"Year Month","State","Industry","Suspicious Activity","Count"
"2020 January","Illinois","Money Services Business (MSB)","Advance Fee","9"
"2020 January","Illinois","Money Services Business (MSB)","Check","3"
"2020 January","Illinois","Money Services Business (MSB)","Consumer Loan (see instructions)","2"
"2020 January","Illinois","Money Services Business (MSB)","Credit/Debit Card","5"
"2020 January","Illinois","Money Services Business (MSB)","Other Fraud (Type)","248"
"2020 January","Illinois","Money Services Business (MSB)","Securities","1"
"2020 January","Illinois","Money Services Business (MSB)","Wire","129"
"2020 January","Illinois","Money Services Business (MSB)","[Total]","397"
"2020 January","Illinois","Other","Check","1"
"2020 January","Illinois","Other","Credit/Debit Card","10"
"2020 January","Illinois","Other","Other Fraud (Type)","14"
"2020 January","Illinois","Other","Securities","2"
"2020 January","Illinois","Other","[Total]","27"
"2020 January","Illinois","Securities/Futures","ACH","34"
"2020 January","Illinois","Securities/Futures","Check","7"
"2020 January","Illinois","Securities/Futures","Credit/Debit Card","2"
"2020 January","Illinois","Securities/Futures","Mail","1"
"2020 January","Illinois","Securities/Futures","Other Fraud (Type)","3"
"2020 January","Illinois","Securities/Futures","Ponzi Scheme","2"
"2020 January","Illinois","Securities/Futures","Securities","4"
"2020 January","Illinois","Securities/Futures","Wire","3"
"2020 January","Illinois","Securities/Futures","[Total]","56"
"2020 January","Illinois","[Total]","[Total]","2,554"
"2020 January","Indiana","Casino/Card Club - State Licensed Casino","Credit/Debit Card","1"
"2020 January","Indiana","Casino/Card Club - State Licensed Casino","Other Fraud (Type)","17"
"2020 January","Indiana","Casino/Card Club - State Licensed Casino","[Total]","18"
"2020 January","Indiana","Depository Institution","ACH","52"
"2020 January","Indiana","Depository Institution","Advance Fee","2"
"2020 January","Indiana","Depository Institution","Check","273"
"2020 January","Indiana","Depository Institution","Consumer Loan (see instructions)","8"
"2020 January","Indiana","Depository Institution","Credit/Debit Card","34"
"2020 January","Indiana","Depository Institution","Healthcare/Public or Private Health Insurance","4"
"2020 January","Indiana","Depository Institution","Mail","7"
"2020 January","Indiana","Depository Institution","Mass-Marketing","12"
"2020 January","Indiana","Depository Institution","Other Fraud (Type)","128"
"2020 January","Indiana","Depository Institution","Pyramid Scheme","2"
"2020 January","Indiana","Depository Institution","Wire","57"
"2020 January","Indiana","Depository Institution","[Total]","579"
"2020 January","Indiana","Housing Government Sponsored Enterprise GSE","Wire","1"
"2020 January","Indiana","Housing Government Sponsored Enterprise GSE","[Total]","1"
"2020 January","Indiana","Insurance Company","ACH","3"
"2020 January","Indiana","Insurance Company","Check","1"
"2020 January","Indiana","Insurance Company","Mail","2"
"2020 January","Indiana","Insurance Company","Securities","1"
"2020 January","Indiana","Insurance Company","Wire","4"
"2020 January","Indiana","Insurance Company","[Total]","11"
"2020 January","Indiana","Loan or Finance Company","Consumer Loan (see instructions)","1"
"2020 January","Indiana","Loan or Finance Company","Other Fraud (Type)","1"
"2020 January","Indiana","Loan or Finance Company","[Total]","2"
"2020 January","Indiana","Money Services Business (MSB)","Advance Fee","5"
"2020 January","Indiana","Money Services Business (MSB)","Check","5"
"2020 January","Indiana","Money Services Business (MSB)","Credit/Debit Card","2"
"2020 January","Indiana","Money Services Business (MSB)","Healthcare/Public or Private Health Insurance","1"
"2020 January","Indiana","Money Services Business (MSB)","Other Fraud (Type)","137"
"2020 January","Indiana","Money Services Business (MSB)","Wire","71"
"2020 January","Indiana","Money Services Business (MSB)","[Total]","221"
"2020 January","Indiana","Securities/Futures","ACH","2"
"2020 January","Indiana","Securities/Futures","Mail","2"
"2020 January","Indiana","Securities/Futures","Other Fraud (Type)","1"
"2020 January","Indiana","Securities/Futures","Wire","1"
"2020 January","Indiana","Securities/Futures","[Total]","6"
"2020 January","Indiana","[Total]","[Total]","838"
"2020 January","Iowa","Casino/Card Club - Tribal Authorized Casino","Other Fraud (Type)","2"
"2020 January","Iowa","Casino/Card Club - Tribal Authorized Casino","Wire","2"
"2020 January","Iowa","Casino/Card Club - Tribal Authorized Casino","[Total]","4"
"2020 January","Iowa","Depository Institution","ACH","17"
"2020 January","Iowa","Depository Institution","Business Loan","4"
"2020 January","Iowa","Depository Institution","Check","80"
"2020 January","Iowa","Depository Institution","Consumer Loan (see instructions)","6"
"2020 January","Iowa","Depository Institution","Credit/Debit Card","12"
"2020 January","Iowa","Depository Institution","Healthcare/Public or Private Health Insurance","2"
"2020 January","Iowa","Depository Institution","Mail","7"
"2020 January","Iowa","Depository Institution","Mass-Marketing","4"
"2020 January","Iowa","Depository Institution","Other Fraud (Type)","32"
"2020 January","Iowa","Depository Institution","Ponzi Scheme","1"
"2020 January","Iowa","Depository Institution","Wire","15"
"2020 January","Iowa","Depository Institution","[Total]","180"
"2020 January","Iowa","Housing Government Sponsored Enterprise GSE","Business Loan","1"
"2020 January","Iowa","Housing Government Sponsored Enterprise GSE","Other Fraud (Type)","1"
"2020 January","Iowa","Housing Government Sponsored Enterprise GSE","Wire","1"
"2020 January","Iowa","Housing Government Sponsored Enterprise GSE","[Total]","3"
"2020 January","Iowa","Money Services Business (MSB)","Check","1"
"2020 January","Iowa","Money Services Business (MSB)","Other Fraud (Type)","55"
"2020 January","Iowa","Money Services Business (MSB)","Wire","30"
"2020 January","Iowa","Money Services Business (MSB)","[Total]","86"
"2020 January","Iowa","Securities/Futures","Mail","1"
"2020 January","Iowa","Securities/Futures","Wire","2"
"2020 January","Iowa","Securities/Futures","[Total]","3"
"2020 January","Iowa","[Total]","[Total]","276"
"2020 January","Kansas","Casino/Card Club - Tribal Authorized Casino","Other Fraud (Type)","1"
"2020 January","Kansas","Casino/Card Club - Tribal Authorized Casino","Wire","1"
"2020 January","Kansas","Casino/Card Club - Tribal Authorized Casino","[Total]","2"
"2020 January","Kansas","Depository Institution","ACH","21"
"2020 January","Kansas","Depository Institution","Business Loan","3"
"2020 January","Kansas","Depository Institution","Check","95"
"2020 January","Kansas","Depository Institution","Consumer Loan (see instructions)","1"
"2020 January","Kansas","Depository Institution","Credit/Debit Card","14"
"2020 January","Kansas","Depository Institution","Mail","4"
"2020 January","Kansas","Depository Institution","Mass-Marketing","19"
"2020 January","Kansas","Depository Institution","Other Fraud (Type)","25"
"2020 January","Kansas","Depository Institution","Wire","21"
"2020 January","Kansas","Depository Institution","[Total]","203"
"2020 January","Kansas","Loan or Finance Company","Other Fraud (Type)","1"
"2020 January","Kansas","Loan or Finance Company","[Total]","1"
"2020 January","Kansas","Money Services Business (MSB)","Advance Fee","3"
"2020 January","Kansas","Money Services Business (MSB)","Check","4"
"2020 January","Kansas","Money Services Business (MSB)","Consumer Loan (see instructions)","1"
"2020 January","Kansas","Money Services Business (MSB)","Other Fraud (Type)","57"
"2020 January","Kansas","Money Services Business (MSB)","Wire","31"
"2020 January","Kansas","Money Services Business (MSB)","[Total]","96"
"2020 January","Kansas","Other","Other Fraud (Type)","1"
"2020 January","Kansas","Other","[Total]","1"
"2020 January","Kansas","Securities/Futures","Advance Fee","1"
"2020 January","Kansas","Securities/Futures","Mail","2"
"2020 January","Kansas","Securities/Futures","Wire","1"
"2020 January","Kansas","Securities/Futures","[Total]","4"
"2020 January","Kansas","[Total]","[Total]","307"
"2020 January","Kentucky","Depository Institution","ACH","17"
"2020 January","Kentucky","Depository Institution","Advance Fee","3"
"2020 January","Kentucky","Depository Institution","Check","118"
"2020 January","Kentucky","Depository Institution","Consumer Loan (see instructions)","27"
"2020 January","Kentucky","Depository Institution","Credit/Debit Card","16"
"2020 January","Kentucky","Depository Institution","Healthcare/Public or Private Health Insurance","2"
"2020 January","Kentucky","Depository Institution","Mail","3"
"2020 January","Kentucky","Depository Institution","Mass-Marketing","5"
"2020 January","Kentucky","Depository Institution","Other Fraud (Type)","55"
"2020 January","Kentucky","Depository Institution","Wire","35"
"2020 January","Kentucky","Depository Institution","[Total]","281"
"2020 January","Kentucky","Money Services Business (MSB)","Advance Fee","1"
"2020 January","Kentucky","Money Services Business (MSB)","Check","4"
"2020 January","Kentucky","Money Services Business (MSB)","Credit/Debit Card","1"
"2020 January","Kentucky","Money Services Business (MSB)","Healthcare/Public or Private Health Insurance","1"
"2020 January","Kentucky","Money Services Business (MSB)","Other Fraud (Type)","97"
"2020 January","Kentucky","Money Services Business (MSB)","Wire","52"
"2020 January","Kentucky","Money Services Business (MSB)","[Total]","156"
"2020 January","Kentucky","Other","ACH","1"
"2020 January","Kentucky","Other","Check","1"
"2020 January","Kentucky","Other","Credit/Debit Card","1"
"2020 January","Kentucky","Other","Mail","1"
"2020 January","Kentucky","Other","Wire","1"
"2020 January","Kentucky","Other","[Total]","5"
"2020 January","Kentucky","Securities/Futures","ACH","2"
"2020 January","Kentucky","Securities/Futures","Check","1"
"2020 January","Kentucky","Securities/Futures","Credit/Debit Card","1"
"2020 January","Kentucky","Securities/Futures","Mail","2"
"2020 January","Kentucky","Securities/Futures","Wire","2"
"2020 January","Kentucky","Securities/Futures","[Total]","8"
"2020 January","Kentucky","[Total]","[Total]","450"
"2020 January","Louisiana","Depository Institution","ACH","28"
"2020 January","Louisiana","Depository Institution","Advance Fee","5"
"2020 January","Louisiana","Depository Institution","Business Loan","2"
"2020 January","Louisiana","Depository Institution","Check","177"
"2020 January","Louisiana","Depository Institution","Consumer Loan (see instructions)","20"
"2020 January","Louisiana","Depository Institution","Credit/Debit Card","18"
"2020 January","Louisiana","Depository Institution","Healthcare/Public or Private Health Insurance","1"
"2020 January","Louisiana","Depository Institution","Mail","8"
"2020 January","Louisiana","Depository Institution","Other Fraud (Type)","63"
"2020 January","Louisiana","Depository Institution","Pyramid Scheme","2"
"2020 January","Louisiana","Depository Institution","Wire","34"
"2020 January","Louisiana","Depository Institution","[Total]","358"
"2020 January","Louisiana","Money Services Business (MSB)","Advance Fee","1"
"2020 January","Louisiana","Money Services Business (MSB)","Check","1"
"2020 January","Louisiana","Money Services Business (MSB)","Credit/Debit Card","2"
"2020 January","Louisiana","Money Services Business (MSB)","Other Fraud (Type)","97"
"2020 January","Louisiana","Money Services Business (MSB)","Wire","38"
"2020 January","Louisiana","Money Services Business (MSB)","[Total]","139"
"2020 January","Louisiana","Securities/Futures","ACH","1"
"2020 January","Louisiana","Securities/Futures","Check","1"
